
nodata: 32
rows: 357
-37.82	144.97	GreenDude
42.95	-85.66	jpmacd
-33.88	151.22	AlexK
53.33	-6.25	brattbakk
41.87	-88.06	hammerwing
38.88	-77.11	yruey
39.11	-76.93	sduke
52.12	5.18	kJev
28.83	-97.04	tomhancock
39.09	-108.56	pintocat
40.40	-3.68	Nieva
31.96	34.80	bennyzl
40.75	-73.98	iberci
39.48	-0.40	Toni
41.38	2.18	Nita
52.03	8.53	mort
52.08	4.30	dominiko
47.50	19.08	Bgeza
38.90	-77.04	zadsmasher
43.07	-89.40	Ego
41.90	12.48	lucifugo
42.63	-73.71	Abinadi
44.64	-90.19	dantemage
47.50	19.08	Fenzesne
47.50	19.08	kundo
38.77	-77.21	hqofai
33.81	-84.35	IronOxide
25.77	-80.27	dcorbin
40.85	-74.04	rrodrick
46.12	3.42	Stro
40.40	-3.68	maki191
36.18	-94.14	jwahl
40.40	-3.68	Ruminahui
43.09	-77.42	Orpheus
48.73	-122.47	TenOx
42.68	23.32	sashobasho
38.56	-106.07	Thilo
51.25	22.57	Dzidak
60.18	24.93	brainofj
52.35	14.55	PilsPeter
32.80	-96.80	will
40.40	-3.68	sudol
45.60	-73.45	Shepherd
35.13	-89.99	billsmith
45.85	23.02	zolli
42.27	-89.07	jacones
47.50	19.08	Melna
40.40	-3.68	witto
39.93	-75.22	crandall
34.06	-117.76	bjvv22
45.05	7.67	Oscar54
50.08	19.92	raniuszek
47.60	-122.33	jpancier
36.88	-119.62	mwp
42.36	-71.13	dubious
43.70	7.25	KerouVim
37.98	-1.12	tolvyno
33.29	-111.85	cabbiggie
41.71	-71.41	randomdan
51.48	7.22	Rapunzel
38.88	-94.52	GobbleThis
22.28	114.15	rdoherty
39.99	-82.99	Kukurukuru
33.81	-84.35	docWho
37.70	-122.15	Tiphaine
43.07	-89.40	FiddleMath
40.40	-3.68	sorobam
40.44	-79.98	mamluk
48.85	2.34	toofou
39.86	-86.15	qwerty99
46.80	-71.25	Jalvarso
